text,label,tokens,letters,embeddings
Comprehensive review of vaccine development processes and safety protocols,Medicine,"[884, 53999, 3477, 315, 25474, 4500, 11618, 323, 7296, 32885]","['com', 'prehensive', ' review', ' of', ' vaccine', ' development', ' processes', ' and', ' safety', ' protocols']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [-0.0173,  0.0289, -0.0351,  ...,  0.0051,  0.0095,  0.0060],
        ...,
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036],
        [ 0.0018,  0.0282,  0.0044,  ..., -0.0016,  0.0122,  0.0208],
        [-0.0343,  0.0045, -0.0163,  ...,  0.0100, -0.0109,  0.0254]])"
"Investigation into the role of gut microbiota in autoimmune diseases, including potential therapeutic implications",Medicine,"[43114, 18413, 1139, 279, 3560, 315, 18340, 53499, 6217, 304, 88191, 19338, 2737, 4754, 37471, 25127]","['invest', 'igation', ' into', ' the', ' role', ' of', ' gut', ' microbi', 'ota', ' in', ' autoimmune', ' diseases', ' including', ' potential', ' therapeutic', ' implications']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0182, -0.0168,  0.0012,  ..., -0.0022,  0.0065, -0.0233],
        [-0.0076,  0.0287, -0.0072,  ...,  0.0058, -0.0157, -0.0025],
        ...,
        [-0.0678,  0.0224, -0.0016,  ...,  0.0115, -0.0276,  0.0085],
        [-0.0094,  0.0063, -0.0056,  ...,  0.0012, -0.0044, -0.0022],
        [-0.0457,  0.0437, -0.0195,  ..., -0.0012,  0.0088,  0.0030]])"
Overview of the latest findings in pain management techniques for chronic pain patients,Medicine,"[50378, 315, 279, 5652, 14955, 304, 6784, 6373, 12823, 369, 21249, 6784, 6978]","['overview', ' of', ' the', ' latest', ' findings', ' in', ' pain', ' management', ' techniques', ' for', ' chronic', ' pain', ' patients']","tensor([[-0.0194,  0.0354, -0.0296,  ...,  0.0068,  0.0125, -0.0043],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0301,  0.0487, -0.0008,  ...,  0.0127,  0.0134, -0.0080],
        [-0.0150,  0.0293,  0.0260,  ...,  0.0102,  0.0094, -0.0020],
        [-0.0347,  0.0604, -0.0028,  ...,  0.0185,  0.0107,  0.0027]])"
"Evaluation of the impact of routine screenings on early diagnosis and outcomes of various cancers, emphasizing the importance of patient education and access to care",Medicine,"[75114, 315, 279, 5536, 315, 14348, 84606, 389, 4216, 23842, 323, 20124, 315, 5370, 51423, 82003, 279, 12939, 315, 8893, 6873, 323, 2680, 311, 2512]","['evaluation', ' of', ' the', ' impact', ' of', ' routine', ' screenings', ' on', ' early', ' diagnosis', ' and', ' outcomes', ' of', ' various', ' cancers', ' emphasizing', ' the', ' importance', ' of', ' patient', ' education', ' and', ' access', ' to', ' care']","tensor([[-0.0262, -0.0030, -0.0285,  ...,  0.0143,  0.0155,  0.0099],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0396,  0.0489, -0.0073,  ...,  0.0120, -0.0167,  0.0107],
        [-0.0160,  0.0241, -0.0204,  ...,  0.0093, -0.0150,  0.0105],
        [ 0.0039,  0.0532, -0.0088,  ...,  0.0008, -0.0043,  0.0036]])"
Please find papers analyzing the role of the unreliable narrator in contemporary literature,Literature,"[31121, 1505, 16064, 42118, 279, 3560, 315, 279, 67129, 65271, 304, 19225, 17649]","['please', ' find', ' papers', ' analyzing', ' the', ' role', ' of', ' the', ' unreliable', ' narrator', ' in', ' contemporary', ' literature']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0153,  0.0419, -0.0074,  ..., -0.0068, -0.0253,  0.0019],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        [-0.0468,  0.0191, -0.0403,  ...,  0.0067, -0.0219,  0.0095],
        [ 0.0004,  0.0317, -0.0208,  ..., -0.0191, -0.0202, -0.0058]])"
Research on the themes of alienation in 21st-century poetry,Literature,"[61564, 389, 279, 22100, 315, 20167, 367, 304, 220, 1691, 267, 1189, 3431, 32349]","['research', ' on', ' the', ' themes', ' of', ' alien', 'ation', ' in', ' ', '21', 'st', 'cent', 'ury', ' poetry']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0044,  0.0133, -0.0132,  ..., -0.0023,  0.0008, -0.0314],
        [-0.0007,  0.0099,  0.0001,  ...,  0.0136,  0.0127, -0.0022],
        [-0.0253,  0.0223, -0.0084,  ..., -0.0055, -0.0059,  0.0119]])"
Studies on the representation of race and identity in American literature,Literature,"[267, 58787, 389, 279, 13340, 315, 7102, 323, 9764, 304, 39542, 17649]","['st', 'udies', ' on', ' the', ' representation', ' of', ' race', ' and', ' identity', ' in', ' american', ' literature']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        [-0.0224,  0.0198, -0.0156,  ...,  0.0143, -0.0046,  0.0119],
        [ 0.0004,  0.0317, -0.0208,  ..., -0.0191, -0.0202, -0.0058]])"
"A comprehensive review of magical realism in Latin American literature, focusing on major authors and thematic elements",Literature,"[64, 16195, 3477, 315, 24632, 69871, 304, 64019, 39542, 17649, 21760, 389, 3682, 12283, 323, 95868, 5540]","['a', ' comprehensive', ' review', ' of', ' magical', ' realism', ' in', ' latin', ' american', ' literature', ' focusing', ' on', ' major', ' authors', ' and', ' thematic', ' elements']","tensor([[ 0.0177, -0.0051,  0.0036,  ...,  0.0007, -0.0095, -0.0125],
        [-0.0028,  0.0613, -0.0365,  ...,  0.0147,  0.0047, -0.0126],
        [-0.0173,  0.0289, -0.0351,  ...,  0.0051,  0.0095,  0.0060],
        ...,
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036],
        [-0.0297,  0.0146, -0.0343,  ...,  0.0081,  0.0147,  0.0054],
        [-0.0257,  0.0089, -0.0242,  ...,  0.0123,  0.0141,  0.0035]])"
Papers exploring the intersection of literature and psychology in the works of Virginia Woolf,Literature,"[48393, 24919, 279, 19801, 315, 17649, 323, 31018, 304, 279, 4375, 315, 36999, 689, 39640, 69]","['papers', ' exploring', ' the', ' intersection', ' of', ' literature', ' and', ' psychology', ' in', ' the', ' works', ' of', ' virgin', 'ia', ' wool', 'f']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0032,  0.0275, -0.0156,  ...,  0.0050, -0.0193,  0.0012],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0133, -0.0117, -0.0042,  ...,  0.0002, -0.0237, -0.0090],
        [-0.0398,  0.0152,  0.0077,  ..., -0.0100,  0.0178,  0.0050],
        [-0.0098, -0.0095,  0.0073,  ..., -0.0129, -0.0179,  0.0113]])"
Investigations into the impact of digital media on narrative forms in literature,Literature,"[43114, 343, 811, 1139, 279, 5536, 315, 7528, 3772, 389, 19775, 7739, 304, 17649]","['invest', 'ig', 'ations', ' into', ' the', ' impact', ' of', ' digital', ' media', ' on', ' narrative', ' forms', ' in', ' literature']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0361,  0.0023, -0.0179,  ..., -0.0114, -0.0061,  0.0173],
        [ 0.0109,  0.0542, -0.0379,  ..., -0.0093,  0.0081, -0.0001],
        ...,
        [-0.0123,  0.0129, -0.0297,  ...,  0.0042,  0.0171,  0.0030],
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        [ 0.0004,  0.0317, -0.0208,  ..., -0.0191, -0.0202, -0.0058]])"
Research on the depiction of gender roles in Victorian literature and its implications for modern society,Literature,"[61564, 389, 279, 73764, 315, 10026, 13073, 304, 5310, 22865, 17649, 323, 1202, 25127, 369, 6617, 8396]","['research', ' on', ' the', ' depiction', ' of', ' gender', ' roles', ' in', ' vict', 'orian', ' literature', ' and', ' its', ' implications', ' for', ' modern', ' society']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0125,  0.0107, -0.0132,  ...,  0.0056, -0.0239, -0.0063],
        [-0.0233,  0.0223, -0.0212,  ...,  0.0137, -0.0234,  0.0123],
        [ 0.0031,  0.0388, -0.0141,  ...,  0.0019, -0.0019,  0.0010]])"
"Detailed analysis of the motifs of nature in Romantic poetry, including the works of Wordsworth and Coleridge",Literature,"[67, 10319, 6492, 315, 279, 84989, 315, 7138, 304, 24364, 32349, 2737, 279, 4375, 315, 4339, 20069, 323, 1400, 261, 6614]","['d', 'etailed', ' analysis', ' of', ' the', ' motifs', ' of', ' nature', ' in', ' romantic', ' poetry', ' including', ' the', ' works', ' of', ' words', 'worth', ' and', ' col', 'er', 'idge']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [ 0.0208,  0.0228, -0.0193,  ...,  0.0113, -0.0129,  0.0046],
        [-0.0112,  0.0149, -0.0206,  ...,  0.0070, -0.0186,  0.0049],
        [-0.0304,  0.0232, -0.0036,  ..., -0.0027, -0.0132,  0.0114]])"
Please find papers discussing the evolution of dystopian literature from the early 20th century to the present,Literature,"[31121, 1505, 16064, 25394, 279, 15740, 315, 69110, 48748, 17649, 505, 279, 4216, 220, 508, 339, 9478, 311, 279, 3118]","['please', ' find', ' papers', ' discussing', ' the', ' evolution', ' of', ' dyst', 'opian', ' literature', ' from', ' the', ' early', ' ', '20', 'th', ' century', ' to', ' the', ' present']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0153,  0.0419, -0.0074,  ..., -0.0068, -0.0253,  0.0019],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [-0.0160,  0.0241, -0.0204,  ...,  0.0093, -0.0150,  0.0105],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        [-0.0013,  0.0426, -0.0070,  ...,  0.0002, -0.0218,  0.0028]])"
Studies examining the influence of folklore on contemporary storytelling in both literature and film,Literature,"[267, 58787, 38936, 279, 10383, 315, 98969, 389, 19225, 48929, 304, 2225, 17649, 323, 4632]","['st', 'udies', ' examining', ' the', ' influence', ' of', ' folklore', ' on', ' contemporary', ' storytelling', ' in', ' both', ' literature', ' and', ' film']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0157,  0.0367, -0.0398,  ...,  0.0012, -0.0016, -0.0058],
        ...,
        [ 0.0004,  0.0317, -0.0208,  ..., -0.0191, -0.0202, -0.0058],
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036],
        [ 0.0045,  0.0413, -0.0106,  ..., -0.0011, -0.0109,  0.0081]])"
Research on sustainable agriculture practices,Other,"[61564, 389, 22556, 30029, 12659]","['research', ' on', ' sustainable', ' agriculture', ' practices']","tensor([[ 2.3605e-02,  1.9719e-03, -2.2370e-02,  ..., -3.4218e-02,
         -8.7065e-03, -7.3151e-03],
        [-9.5616e-03,  4.1167e-02, -1.0944e-02,  ...,  6.4714e-03,
         -1.5375e-03,  1.1509e-02],
        [-1.6209e-02,  3.5699e-02,  2.5072e-03,  ...,  8.8587e-05,
         -3.8093e-03,  1.6762e-02],
        [-4.4179e-03,  3.0776e-02, -3.0525e-03,  ...,  9.2361e-03,
         -1.6416e-02,  2.7897e-03],
        [ 2.8129e-04,  1.2923e-02, -2.4681e-02,  ..., -1.8058e-02,
         -7.0432e-03,  1.1950e-03]])"
Papers discussing the effects of globalization on local economies,Other,"[48393, 25394, 279, 6372, 315, 81069, 389, 2254, 37671]","['papers', ' discussing', ' the', ' effects', ' of', ' globalization', ' on', ' local', ' economies']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0165,  0.0195, -0.0309,  ..., -0.0002,  0.0145,  0.0004],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [ 0.0044,  0.0394, -0.0032,  ...,  0.0200, -0.0049,  0.0198],
        [ 0.0008,  0.0406, -0.0066,  ...,  0.0212, -0.0125, -0.0103]])"
Studies on the psychological impacts of social media usage,Other,"[267, 58787, 389, 279, 24064, 25949, 315, 3674, 3772, 10648]","['st', 'udies', ' on', ' the', ' psychological', ' impacts', ' of', ' social', ' media', ' usage']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [-0.0151,  0.0485, -0.0042,  ...,  0.0143, -0.0167,  0.0041],
        [-0.0037,  0.0096, -0.0106,  ...,  0.0028, -0.0299,  0.0148],
        [-0.0426,  0.0294, -0.0176,  ...,  0.0047,  0.0093,  0.0288]])"
"A detailed examination of the historical development of human rights laws worldwide, including key milestones and challenges faced during their implementation",Other,"[64, 11944, 24481, 315, 279, 13970, 4500, 315, 3823, 3268, 7016, 15603, 2737, 1401, 69376, 323, 11774, 17011, 2391, 872, 8292]","['a', ' detailed', ' examination', ' of', ' the', ' historical', ' development', ' of', ' human', ' rights', ' laws', ' worldwide', ' including', ' key', ' milestones', ' and', ' challenges', ' faced', ' during', ' their', ' implementation']","tensor([[ 1.7712e-02, -5.1220e-03,  3.5666e-03,  ...,  6.9981e-04,
         -9.5019e-03, -1.2480e-02],
        [ 9.0707e-03,  1.0786e-02, -2.6610e-02,  ...,  1.3935e-02,
          1.5239e-02, -3.4312e-03],
        [-1.0089e-02,  2.6114e-02, -1.3790e-02,  ...,  3.3299e-03,
          1.6939e-02,  3.9113e-03],
        ...,
        [ 2.9964e-03,  5.1194e-02,  5.8064e-03,  ...,  3.3924e-03,
         -8.6887e-05, -1.5458e-02],
        [ 9.1310e-03,  4.5138e-02,  3.5103e-03,  ...,  2.4257e-02,
         -1.3793e-03,  1.4213e-02],
        [-2.8526e-02, -1.0972e-02, -1.6744e-02,  ..., -9.1160e-03,
         -1.2326e-02,  6.4065e-03]])"
"An analysis of the role of microfinance in poverty alleviation in rural communities across Southeast Asia, including case studies and success stories",Other,"[276, 6492, 315, 279, 3560, 315, 8162, 63775, 304, 19542, 46649, 7246, 304, 19624, 10977, 4028, 42552, 84599, 2737, 1162, 7978, 323, 2450, 7493]","['an', ' analysis', ' of', ' the', ' role', ' of', ' micro', 'finance', ' in', ' poverty', ' allev', 'iation', ' in', ' rural', ' communities', ' across', ' southeast', ' asia', ' including', ' case', ' studies', ' and', ' success', ' stories']","tensor([[-0.0336, -0.0151, -0.0143,  ...,  0.0200, -0.0263, -0.0103],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036],
        [ 0.0265,  0.0612,  0.0035,  ...,  0.0033, -0.0075, -0.0047],
        [ 0.0149,  0.0317, -0.0154,  ..., -0.0027,  0.0010,  0.0014]])"
Papers focused on advancements in aerospace engineering,Other,"[48393, 10968, 389, 83787, 304, 78164, 15009]","['papers', ' focused', ' on', ' advancements', ' in', ' aerospace', ' engineering']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0073,  0.0418, -0.0053,  ...,  0.0080,  0.0082,  0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        ...,
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        [-0.0307,  0.0231,  0.0030,  ...,  0.0176, -0.0084,  0.0027],
        [-0.0206,  0.0177, -0.0237,  ..., -0.0018, -0.0036,  0.0141]])"
Research on the evolution of public transportation systems in major cities,Other,"[61564, 389, 279, 15740, 315, 586, 18386, 6067, 304, 3682, 9919]","['research', ' on', ' the', ' evolution', ' of', ' public', ' transportation', ' systems', ' in', ' major', ' cities']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [-0.0005,  0.0551, -0.0048,  ...,  0.0069, -0.0142,  0.0153],
        [ 0.0419,  0.0107, -0.0188,  ...,  0.0188,  0.0099,  0.0041],
        [ 0.0057,  0.0336, -0.0068,  ...,  0.0271, -0.0154,  0.0005]])"
Studies related to the impact of pollution on marine ecosystems,Other,"[267, 58787, 5552, 311, 279, 5536, 315, 25793, 389, 29691, 61951]","['st', 'udies', ' related', ' to', ' the', ' impact', ' of', ' pollution', ' on', ' marine', ' ecosystems']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0118,  0.0363, -0.0192,  ...,  0.0071,  0.0084,  0.0023],
        ...,
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0319, -0.0032,  0.0049,  ...,  0.0159,  0.0045,  0.0203],
        [-0.0350,  0.0292, -0.0003,  ...,  0.0165,  0.0134,  0.0034]])"
"An exploration of the interplay between art and politics in the 20th century, including how various movements influenced political change worldwide",Other,"[276, 27501, 315, 279, 958, 1387, 1990, 1989, 323, 11759, 304, 279, 220, 508, 339, 9478, 2737, 1268, 5370, 19567, 28160, 5054, 2349, 15603]","['an', ' exploration', ' of', ' the', ' inter', 'play', ' between', ' art', ' and', ' politics', ' in', ' the', ' ', '20', 'th', ' century', ' including', ' how', ' various', ' movements', ' influenced', ' political', ' change', ' worldwide']","tensor([[-0.0336, -0.0151, -0.0143,  ...,  0.0200, -0.0263, -0.0103],
        [-0.0113,  0.0177, -0.0253,  ..., -0.0066, -0.0037,  0.0135],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [-0.0242,  0.0312, -0.0151,  ...,  0.0049,  0.0056,  0.0066],
        [-0.0096,  0.0015, -0.0013,  ...,  0.0024,  0.0065,  0.0146],
        [ 0.0155,  0.0286,  0.0004,  ...,  0.0107, -0.0027,  0.0052]])"
Comprehensive analysis of the effects of income inequality on access to healthcare in urban versus rural settings,Other,"[884, 53999, 6492, 315, 279, 6372, 315, 8070, 32305, 389, 2680, 311, 18985, 304, 16036, 19579, 19624, 5110]","['com', 'prehensive', ' analysis', ' of', ' the', ' effects', ' of', ' income', ' inequality', ' on', ' access', ' to', ' healthcare', ' in', ' urban', ' versus', ' rural', ' settings']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [-0.0091,  0.0258, -0.0147,  ...,  0.0120, -0.0115,  0.0116],
        [-0.0037,  0.0111,  0.0038,  ...,  0.0173, -0.0194,  0.0259],
        [-0.0148,  0.0395, -0.0092,  ...,  0.0072,  0.0243,  0.0269]])"
