text,label,tokens,letters,embeddings
Papers on the depiction of nature in Romantic poetry and its philosophical implications,Literature,"[48393, 389, 279, 73764, 315, 7138, 304, 24364, 32349, 323, 1202, 41903, 25127]","['papers', ' on', ' the', ' depiction', ' of', ' nature', ' in', ' romantic', ' poetry', ' and', ' its', ' philosophical', ' implications']","tensor([[-0.0116,  0.0100, -0.0224,  ..., -0.0189,  0.0147,  0.0099],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Comprehensive study on the influence of Oral Tradition in shaping African literature, with particular focus on storytelling techniques and themes",Literature,"[884, 53999, 4007, 389, 279, 10383, 315, 21308, 14135, 304, 46620, 75500, 17649, 449, 4040, 5357, 389, 48929, 12823, 323, 22100]","['com', 'prehensive', ' study', ' on', ' the', ' influence', ' of', ' oral', ' tradition', ' in', ' shaping', ' african', ' literature', ' with', ' particular', ' focus', ' on', ' storytelling', ' techniques', ' and', ' themes']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [ 0.0159,  0.0349, -0.0237,  ..., -0.0022,  0.0060,  0.0169],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Detailed analysis of the intersection of race and identity in the works of Toni Morrison, exploring themes of heritage and memory",Literature,"[67, 10319, 6492, 315, 279, 19801, 315, 7102, 323, 9764, 304, 279, 4375, 315, 8941, 72, 4411, 81, 3416, 24919, 22100, 315, 28948, 323, 5044]","['d', 'etailed', ' analysis', ' of', ' the', ' intersection', ' of', ' race', ' and', ' identity', ' in', ' the', ' works', ' of', ' ton', 'i', ' mor', 'r', 'ison', ' exploring', ' themes', ' of', ' heritage', ' and', ' memory']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [ 0.0091,  0.0365, -0.0142,  ..., -0.0055,  0.0063,  0.0155],
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036]])"
In-depth examination of how postcolonial writers challenge traditional narratives and representations in literature,Literature,"[258, 18021, 24481, 315, 1268, 1772, 77924, 532, 16483, 8815, 8776, 58378, 323, 44713, 304, 17649]","['in', 'depth', ' examination', ' of', ' how', ' post', 'colon', 'ial', ' writers', ' challenge', ' traditional', ' narratives', ' and', ' representations', ' in', ' literature']","tensor([[-0.0142,  0.0388,  0.0046,  ...,  0.0113, -0.0229,  0.0075],
        [-0.0060,  0.0085,  0.0012,  ..., -0.0085,  0.0079,  0.0005],
        [-0.0101,  0.0261, -0.0138,  ...,  0.0033,  0.0169,  0.0039],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Research on the emergence of LGBTQ+ voices in mainstream literature and their impact on societal perceptions,Literature,"[61564, 389, 279, 49179, 315, 326, 9701, 83, 80, 24196, 304, 21391, 17649, 323, 872, 5536, 389, 59529, 51866]","['research', ' on', ' the', ' emergence', ' of', ' l', 'gb', 't', 'q', ' voices', ' in', ' mainstream', ' literature', ' and', ' their', ' impact', ' on', ' societal', ' perceptions']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Please find studies that analyze the impact of dystopian literature on modern political discourse and culture,Literature,"[31121, 1505, 7978, 430, 24564, 279, 5536, 315, 69110, 48748, 17649, 389, 6617, 5054, 41602, 323, 7829]","['please', ' find', ' studies', ' that', ' analyze', ' the', ' impact', ' of', ' dyst', 'opian', ' literature', ' on', ' modern', ' political', ' discourse', ' and', ' culture']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0153,  0.0419, -0.0074,  ..., -0.0068, -0.0253,  0.0019],
        [ 0.0155,  0.0378, -0.0359,  ..., -0.0239,  0.0104, -0.0044],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Investigation of the use of magical realism in Latin American literature and its cultural significance,Literature,"[43114, 18413, 315, 279, 1005, 315, 24632, 69871, 304, 64019, 39542, 17649, 323, 1202, 13042, 26431]","['invest', 'igation', ' of', ' the', ' use', ' of', ' magical', ' realism', ' in', ' latin', ' american', ' literature', ' and', ' its', ' cultural', ' significance']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0182, -0.0168,  0.0012,  ..., -0.0022,  0.0065, -0.0233],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Analysis of the psychological themes present in the works of Virginia Woolf, including her narrative style and character development",Literature,"[35584, 315, 279, 24064, 22100, 3118, 304, 279, 4375, 315, 36999, 689, 39640, 69, 2737, 1077, 19775, 1742, 323, 3752, 4500]","['analysis', ' of', ' the', ' psychological', ' themes', ' present', ' in', ' the', ' works', ' of', ' virgin', 'ia', ' wool', 'f', ' including', ' her', ' narrative', ' style', ' and', ' character', ' development']","tensor([[-0.0207,  0.0061, -0.0427,  ...,  0.0033,  0.0074,  0.0130],
        [-0.0064,  0.0331, -0.0123,  ...,  0.0048, -0.0022,  0.0129],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Please find papers on renewable energy technologies,Other,"[31121, 1505, 16064, 389, 33268, 4907, 14645]","['please', ' find', ' papers', ' on', ' renewable', ' energy', ' technologies']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0153,  0.0419, -0.0074,  ..., -0.0068, -0.0253,  0.0019],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Research on the effects of air pollution on urban wildlife,Other,"[61564, 389, 279, 6372, 315, 3805, 25793, 389, 16036, 30405]","['research', ' on', ' the', ' effects', ' of', ' air', ' pollution', ' on', ' urban', ' wildlife']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Studies examining global trade policies and their impact on developing nations,Other,"[267, 58787, 38936, 3728, 6696, 10396, 323, 872, 5536, 389, 11469, 17089]","['st', 'udies', ' examining', ' global', ' trade', ' policies', ' and', ' their', ' impact', ' on', ' developing', ' nations']","tensor([[ 0.0191,  0.0035, -0.0047,  ...,  0.0187, -0.0070,  0.0274],
        [ 0.0126,  0.0325, -0.0330,  ..., -0.0089,  0.0154, -0.0020],
        [-0.0157,  0.0367, -0.0398,  ...,  0.0012, -0.0016, -0.0058],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Comprehensive analysis of the psychological effects of social media on adolescents, discussing interventions for reducing negative consequences",Other,"[884, 53999, 6492, 315, 279, 24064, 6372, 315, 3674, 3772, 389, 51516, 25394, 39455, 369, 18189, 8389, 16296]","['com', 'prehensive', ' analysis', ' of', ' the', ' psychological', ' effects', ' of', ' social', ' media', ' on', ' adolescents', ' discussing', ' interventions', ' for', ' reducing', ' negative', ' consequences']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Investigation into historical migration patterns and their influence on cultural exchanges between societies,Other,"[43114, 18413, 1139, 13970, 12172, 12912, 323, 872, 10383, 389, 13042, 30098, 1990, 34775]","['invest', 'igation', ' into', ' historical', ' migration', ' patterns', ' and', ' their', ' influence', ' on', ' cultural', ' exchanges', ' between', ' societies']","tensor([[-0.0031,  0.0168, -0.0130,  ..., -0.0039, -0.0055, -0.0178],
        [-0.0182, -0.0168,  0.0012,  ..., -0.0022,  0.0065, -0.0233],
        [-0.0076,  0.0287, -0.0072,  ...,  0.0058, -0.0157, -0.0025],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Please retrieve literature on the economic benefits of biodiversity conservation,Other,"[31121, 17622, 17649, 389, 279, 7100, 7720, 315, 73119, 29711]","['please', ' retrieve', ' literature', ' on', ' the', ' economic', ' benefits', ' of', ' biodiversity', ' conservation']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0154,  0.0290,  0.0043,  ...,  0.0052, -0.0078, -0.0048],
        [ 0.0004,  0.0317, -0.0208,  ..., -0.0191, -0.0202, -0.0058],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Research about the effectiveness of community-based conservation strategies in preserving endangered species,Other,"[61564, 922, 279, 27375, 315, 4029, 31039, 29711, 15174, 304, 47995, 52356, 9606]","['research', ' about', ' the', ' effectiveness', ' of', ' community', 'based', ' conservation', ' strategies', ' in', ' preserving', ' endangered', ' species']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0119,  0.0327, -0.0134,  ...,  0.0046, -0.0170,  0.0125],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Detailed examination of the role of corporate social responsibility in enhancing brand reputation and consumer loyalty in the fashion industry,Other,"[67, 10319, 24481, 315, 279, 3560, 315, 13166, 3674, 12014, 304, 47594, 6883, 17444, 323, 11761, 32883, 304, 279, 11401, 5064]","['d', 'etailed', ' examination', ' of', ' the', ' role', ' of', ' corporate', ' social', ' responsibility', ' in', ' enhancing', ' brand', ' reputation', ' and', ' consumer', ' loyalty', ' in', ' the', ' fashion', ' industry']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [-0.0101,  0.0261, -0.0138,  ...,  0.0033,  0.0169,  0.0039],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Comprehensive review of the ethical implications of artificial intelligence in decision-making processes across various sectors,Other,"[884, 53999, 3477, 315, 279, 31308, 25127, 315, 21075, 11478, 304, 5597, 28936, 11618, 4028, 5370, 26593]","['com', 'prehensive', ' review', ' of', ' the', ' ethical', ' implications', ' of', ' artificial', ' intelligence', ' in', ' decision', 'making', ' processes', ' across', ' various', ' sectors']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [-0.0173,  0.0289, -0.0351,  ...,  0.0051,  0.0095,  0.0060],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Study on the relationship between urban green spaces and mental health outcomes, with a focus on accessibility and community engagement",Other,"[56065, 389, 279, 5133, 1990, 16036, 6307, 12908, 323, 10723, 2890, 20124, 449, 264, 5357, 389, 40800, 323, 4029, 20392]","['study', ' on', ' the', ' relationship', ' between', ' urban', ' green', ' spaces', ' and', ' mental', ' health', ' outcomes', ' with', ' a', ' focus', ' on', ' accessibility', ' and', ' community', ' engagement']","tensor([[ 0.0159,  0.0297, -0.0267,  ..., -0.0159,  0.0029,  0.0108],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Please retrieve papers on the effectiveness of blended learning in higher education,Education,"[31121, 17622, 16064, 389, 279, 27375, 315, 55645, 6975, 304, 5190, 6873]","['please', ' retrieve', ' papers', ' on', ' the', ' effectiveness', ' of', ' blended', ' learning', ' in', ' higher', ' education']","tensor([[-0.0105, -0.0086, -0.0150,  ..., -0.0079, -0.0047,  0.0085],
        [-0.0154,  0.0290,  0.0043,  ...,  0.0052, -0.0078, -0.0048],
        [ 0.0154,  0.0322, -0.0279,  ..., -0.0101,  0.0200,  0.0079],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
What are the best practices for teaching English as a second language to adults?,Education,"[12840, 527, 279, 1888, 12659, 369, 12917, 30063, 439, 264, 2132, 4221, 311, 12884]","['what', ' are', ' the', ' best', ' practices', ' for', ' teaching', ' english', ' as', ' a', ' second', ' language', ' to', ' adults']","tensor([[-0.0163, -0.0042, -0.0113,  ...,  0.0103, -0.0129,  0.0063],
        [ 0.0068,  0.0248, -0.0075,  ...,  0.0133, -0.0159,  0.0146],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Research on the impact of classroom environments on student engagement levels,Education,"[61564, 389, 279, 5536, 315, 24978, 22484, 389, 5575, 20392, 5990]","['research', ' on', ' the', ' impact', ' of', ' classroom', ' environments', ' on', ' student', ' engagement', ' levels']","tensor([[ 0.0236,  0.0020, -0.0224,  ..., -0.0342, -0.0087, -0.0073],
        [-0.0096,  0.0412, -0.0109,  ...,  0.0065, -0.0015,  0.0115],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Explore the role of parental involvement in early childhood education and its effects on academic success,Education,"[4683, 20763, 279, 3560, 315, 46679, 22315, 304, 4216, 20587, 6873, 323, 1202, 6372, 389, 14584, 2450]","['exp', 'lore', ' the', ' role', ' of', ' parental', ' involvement', ' in', ' early', ' childhood', ' education', ' and', ' its', ' effects', ' on', ' academic', ' success']","tensor([[-0.0229, -0.0137, -0.0063,  ..., -0.0086, -0.0102, -0.0048],
        [ 0.0190,  0.0040, -0.0162,  ...,  0.0104, -0.0124, -0.0183],
        [-0.0061,  0.0250, -0.0037,  ...,  0.0250, -0.0149,  0.0196],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
"Detailed analysis on how socioeconomic status influences educational attainment in high school students, including intervention strategies to support disadvantaged groups",Education,"[67, 10319, 6492, 389, 1268, 80431, 2704, 34453, 16627, 93965, 304, 1579, 2978, 4236, 2737, 21623, 15174, 311, 1862, 80947, 5315]","['d', 'etailed', ' analysis', ' on', ' how', ' socioeconomic', ' status', ' influences', ' educational', ' attainment', ' in', ' high', ' school', ' students', ' including', ' intervention', ' strategies', ' to', ' support', ' disadvantaged', ' groups']","tensor([[ 0.0117, -0.0174,  0.0009,  ...,  0.0040,  0.0058, -0.0080],
        [ 0.0147, -0.0027, -0.0428,  ...,  0.0151,  0.0240, -0.0045],
        [-0.0150,  0.0194, -0.0352,  ...,  0.0055,  0.0051,  0.0201],
        ...,
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000],
        [ 0.0000,  0.0000,  0.0000,  ...,  0.0000,  0.0000,  0.0000]])"
Comprehensive study on the use of gamification in promoting STEM education among middle school students and its effects on motivation and learning outcomes,Education,"[884, 53999, 4007, 389, 279, 1005, 315, 9192, 2461, 304, 22923, 19646, 6873, 4315, 6278, 2978, 4236, 323, 1202, 6372, 389, 25835, 323, 6975, 20124]","['com', 'prehensive', ' study', ' on', ' the', ' use', ' of', ' gam', 'ification', ' in', ' promoting', ' stem', ' education', ' among', ' middle', ' school', ' students', ' and', ' its', ' effects', ' on', ' motivation', ' and', ' learning', ' outcomes']","tensor([[-0.0099, -0.0238, -0.0144,  ...,  0.0034, -0.0025, -0.0013],
        [-0.0083,  0.0570, -0.0353,  ...,  0.0095,  0.0084, -0.0249],
        [ 0.0159,  0.0349, -0.0237,  ..., -0.0022,  0.0060,  0.0169],
        ...,
        [-0.0292, -0.0161,  0.0077,  ...,  0.0093, -0.0036, -0.0220],
        [-0.0028, -0.0078, -0.0102,  ...,  0.0166, -0.0208, -0.0036],
        [-0.0325,  0.0568, -0.0139,  ...,  0.0052,  0.0039,  0.0090]])"
